date,weekday,hour,building,consumption_kwh,temperature_c,occupancy_pct
2024-02-22,Thu,12,Building C,56.6,7.1,83
2024-02-22,Thu,12,Building D,67.7,7.1,95
2024-02-22,Thu,13,Building A,67.6,6.2,99
2024-02-22,Thu,13,Building B,77.3,6.2,100
2024-02-22,Thu,13,Building C,64.1,6.2,100
2024-02-22,Thu,13,Building D,78.5,6.2,89
2024-02-22,Thu,14,Building A,65.2,6.3,95
2024-02-22,Thu,14,Building B,84.8,6.3,100
2024-02-22,Thu,14,Building C,57.1,6.3,100
2024-02-22,Thu,14,Building D,64.2,6.3,100
2024-02-22,Thu,15,Building A,66.5,4.9,84
2024-02-22,Thu,15,Building B,85.4,4.9,84
2024-02-22,Thu,15,Building C,58.7,4.9,100
2024-02-22,Thu,15,Building D,67.3,4.9,99
2024-02-22,Thu,16,Building A,68.3,3.1,83
2024-02-22,Thu,16,Building B,86.6,3.1,84
2024-02-22,Thu,16,Building C,56.8,3.1,82
2024-02-22,Thu,16,Building D,72.8,3.1,83
2024-02-22,Thu,17,Building A,57,1.1,55
2024-02-22,Thu,17,Building B,71.3,1.1,64
2024-02-22,Thu,17,Building C,53,1.1,67
2024-02-22,Thu,17,Building D,67.6,1.1,61
2024-02-22,Thu,18,Building A,59,-1,39
2024-02-22,Thu,18,Building B,66.9,-1,36
2024-02-22,Thu,18,Building C,54.3,-1,36
2024-02-22,Thu,18,Building D,66.2,-1,44
2024-02-22,Thu,19,Building A,52.2,-3.1,31
2024-02-22,Thu,19,Building B,74.4,-3.1,26
2024-02-22,Thu,19,Building C,52.8,-3.1,27
2024-02-22,Thu,19,Building D,58.4,-3.1,30
2024-02-22,Thu,20,Building A,58.7,-4.6,21
2024-02-22,Thu,20,Building B,65,-4.6,23
2024-02-22,Thu,20,Building C,48.5,-4.6,28
2024-02-22,Thu,20,Building D,60.9,-4.6,26
2024-02-22,Thu,21,Building A,68.4,-7.2,19
2024-02-22,Thu,21,Building B,67.7,-7.2,17
2024-02-22,Thu,21,Building C,56.9,-7.2,19
2024-02-22,Thu,21,Building D,57.6,-7.2,21
2024-02-22,Thu,22,Building A,53.3,-7.2,16
2024-02-22,Thu,22,Building B,70,-7.2,16
2024-02-22,Thu,22,Building C,57.5,-7.2,15
2024-02-22,Thu,22,Building D,62.6,-7.2,13
2024-02-22,Thu,23,Building A,54.8,-8.4,10
2024-02-22,Thu,23,Building B,59.4,-8.4,11
2024-02-22,Thu,23,Building C,53.9,-8.4,11
2024-02-22,Thu,23,Building D,63.9,-8.4,10
2024-02-23,Fri,0,Building A,60.8,-8.1,10
2024-02-23,Fri,0,Building B,71.6,-8.1,10
2024-02-23,Fri,0,Building C,56.9,-8.1,9
2024-02-23,Fri,0,Building D,56.3,-8.1,10
2024-02-23,Fri,1,Building A,63.7,-9.6,9
2024-02-23,Fri,1,Building B,62.7,-9.6,11
2024-02-23,Fri,1,Building C,53.1,-9.6,10
2024-02-23,Fri,1,Building D,67.3,-9.6,10
2024-02-23,Fri,2,Building A,61.8,-8.4,9
2024-02-23,Fri,2,Building B,72.3,-8.4,11
2024-02-23,Fri,2,Building C,56.9,-8.4,10
2024-02-23,Fri,2,Building D,70,-8.4,10
2024-02-23,Fri,3,Building A,63.7,-6.3,10
2024-02-23,Fri,3,Building B,68.7,-6.3,11
2024-02-23,Fri,3,Building C,52.1,-6.3,11
2024-02-23,Fri,3,Building D,59.5,-6.3,10
2024-02-23,Fri,4,Building A,60.4,-5,9
2024-02-23,Fri,4,Building B,60.9,-5,10
2024-02-23,Fri,4,Building C,58.1,-5,9
2024-02-23,Fri,4,Building D,60.1,-5,10
2024-02-23,Fri,5,Building A,49,-3.1,16
2024-02-23,Fri,5,Building B,55.8,-3.1,16
2024-02-23,Fri,5,Building C,52.4,-3.1,16
2024-02-23,Fri,5,Building D,60.2,-3.1,15
2024-02-23,Fri,6,Building A,50.3,-1,29
2024-02-23,Fri,6,Building B,67.9,-1,29
2024-02-23,Fri,6,Building C,45.7,-1,31
2024-02-23,Fri,6,Building D,63.9,-1,27
2024-02-23,Fri,7,Building A,54.3,1.1,48
2024-02-23,Fri,7,Building B,69.2,1.1,54
2024-02-23,Fri,7,Building C,49,1.1,43
2024-02-23,Fri,7,Building D,64.9,1.1,45
2024-02-23,Fri,8,Building A,65.6,2.7,91
2024-02-23,Fri,8,Building B,76.6,2.7,90
2024-02-23,Fri,8,Building C,52.4,2.7,73
2024-02-23,Fri,8,Building D,66.6,2.7,84
2024-02-23,Fri,9,Building A,68.4,4.6,100
2024-02-23,Fri,9,Building B,78.6,4.6,96
2024-02-23,Fri,9,Building C,56.2,4.6,86
2024-02-23,Fri,9,Building D,74.5,4.6,100
2024-02-23,Fri,10,Building A,61.7,5.4,100
2024-02-23,Fri,10,Building B,89.3,5.4,93
2024-02-23,Fri,10,Building C,64.1,5.4,100
2024-02-23,Fri,10,Building D,81.2,5.4,100
2024-02-23,Fri,11,Building A,66.1,6.8,86
2024-02-23,Fri,11,Building B,84.1,6.8,97
2024-02-23,Fri,11,Building C,55.7,6.8,96
2024-02-23,Fri,11,Building D,72.9,6.8,100
2024-02-23,Fri,12,Building A,60.3,7.7,97
2024-02-23,Fri,12,Building B,72.9,7.7,100
2024-02-23,Fri,12,Building C,52.8,7.7,98
2024-02-23,Fri,12,Building D,70.3,7.7,88
2024-02-23,Fri,13,Building A,73.9,6.5,100
2024-02-23,Fri,13,Building B,87.6,6.5,99
2024-02-23,Fri,13,Building C,60.2,6.5,95
2024-02-23,Fri,13,Building D,72,6.5,100
2024-02-23,Fri,14,Building A,65.5,5.4,98
2024-02-23,Fri,14,Building B,77.5,5.4,94
2024-02-23,Fri,14,Building C,54,5.4,91
2024-02-23,Fri,14,Building D,69.2,5.4,99
2024-02-23,Fri,15,Building A,75.2,4.5,100
2024-02-23,Fri,15,Building B,85.1,4.5,100
2024-02-23,Fri,15,Building C,58.1,4.5,97
2024-02-23,Fri,15,Building D,66.1,4.5,83
2024-02-23,Fri,16,Building A,69.1,3.1,81
2024-02-23,Fri,16,Building B,81.5,3.1,78
2024-02-23,Fri,16,Building C,51.7,3.1,85
2024-02-23,Fri,16,Building D,76.8,3.1,69
2024-02-23,Fri,17,Building A,58.3,1.1,65
2024-02-23,Fri,17,Building B,80.9,1.1,53
2024-02-23,Fri,17,Building C,57,1.1,66
2024-02-23,Fri,17,Building D,61.9,1.1,60
2024-02-23,Fri,18,Building A,55.3,-1.1,45
2024-02-23,Fri,18,Building B,72.2,-1.1,37
2024-02-23,Fri,18,Building C,57.8,-1.1,34
2024-02-23,Fri,18,Building D,68.8,-1.1,35
2024-02-23,Fri,19,Building A,57.9,-2.8,32
2024-02-23,Fri,19,Building B,58.4,-2.8,34
2024-02-23,Fri,19,Building C,47.5,-2.8,31
2024-02-23,Fri,19,Building D,54.6,-2.8,33
2024-02-23,Fri,20,Building A,58.2,-4.6,25
2024-02-23,Fri,20,Building B,66.5,-4.6,28
2024-02-23,Fri,20,Building C,60.5,-4.6,23
2024-02-23,Fri,20,Building D,58.8,-4.6,22
2024-02-23,Fri,21,Building A,55.1,-6.2,22
2024-02-23,Fri,21,Building B,66.6,-6.2,19
2024-02-23,Fri,21,Building C,51.7,-6.2,21
2024-02-23,Fri,21,Building D,68.9,-6.2,17
2024-02-23,Fri,22,Building A,58,-7.2,17
2024-02-23,Fri,22,Building B,58.9,-7.2,13
2024-02-23,Fri,22,Building C,51.9,-7.2,16
2024-02-23,Fri,22,Building D,57.5,-7.2,13
2024-02-23,Fri,23,Building A,57.8,-9.4,11
2024-02-23,Fri,23,Building B,71.6,-9.4,9
2024-02-23,Fri,23,Building C,57.2,-9.4,9
2024-02-23,Fri,23,Building D,60.5,-9.4,9
2024-02-24,Sat,0,Building A,58.8,-9.6,4
2024-02-24,Sat,0,Building B,61.3,-9.6,6
2024-02-24,Sat,0,Building C,63.8,-9.6,3
2024-02-24,Sat,0,Building D,57.7,-9.6,5
2024-02-24,Sat,1,Building A,66.6,-9,4
2024-02-24,Sat,1,Building B,66.1,-9,6
2024-02-24,Sat,1,Building C,58,-9,3
2024-02-24,Sat,1,Building D,57.1,-9,5
2024-02-24,Sat,2,Building A,59.3,-8.6,4
2024-02-24,Sat,2,Building B,62.9,-8.6,6
2024-02-24,Sat,2,Building C,50.7,-8.6,3
2024-02-24,Sat,2,Building D,55.7,-8.6,5
2024-02-24,Sat,3,Building A,55.9,-6.4,4
2024-02-24,Sat,3,Building B,68.2,-6.4,8
2024-02-24,Sat,3,Building C,56.4,-6.4,3
2024-02-24,Sat,3,Building D,63.5,-6.4,5
2024-02-24,Sat,4,Building A,56.9,-5.2,4
2024-02-24,Sat,4,Building B,56.3,-5.2,7
2024-02-24,Sat,4,Building C,55.3,-5.2,3
2024-02-24,Sat,4,Building D,62.1,-5.2,5
2024-02-24,Sat,5,Building A,47.4,-3.1,5
2024-02-24,Sat,5,Building B,59.7,-3.1,11
2024-02-24,Sat,5,Building C,53.1,-3.1,5
2024-02-24,Sat,5,Building D,49,-3.1,7
2024-02-24,Sat,6,Building A,50.5,-1.1,11
2024-02-24,Sat,6,Building B,60.4,-1.1,23
2024-02-24,Sat,6,Building C,49.4,-1.1,8
2024-02-24,Sat,6,Building D,59.3,-1.1,13
2024-02-24,Sat,7,Building A,47.6,1,22
2024-02-24,Sat,7,Building B,66,1,31
2024-02-24,Sat,7,Building C,39.5,1,14
2024-02-24,Sat,7,Building D,55,1,26
2024-02-24,Sat,8,Building A,47.4,3.2,29
2024-02-24,Sat,8,Building B,69.9,3.2,52
2024-02-24,Sat,8,Building C,41.4,3.2,27
2024-02-24,Sat,8,Building D,59.5,3.2,37
2024-02-24,Sat,9,Building A,46,4.3,39
2024-02-24,Sat,9,Building B,70.6,4.3,75
2024-02-24,Sat,9,Building C,43.1,4.3,27
2024-02-24,Sat,9,Building D,56.4,4.3,43
2024-02-24,Sat,10,Building A,44.2,6.3,36
2024-02-24,Sat,10,Building B,70.3,6.3,79
2024-02-24,Sat,10,Building C,37.8,6.3,26
2024-02-24,Sat,10,Building D,52.9,6.3,46
2024-02-24,Sat,11,Building A,43,6.3,39
2024-02-24,Sat,11,Building B,71.2,6.3,79
2024-02-24,Sat,11,Building C,37.1,6.3,26
2024-02-24,Sat,11,Building D,52.1,6.3,45
2024-02-24,Sat,12,Building A,50,7,37
2024-02-24,Sat,12,Building B,65.2,7,60
2024-02-24,Sat,12,Building C,34,7,27
2024-02-24,Sat,12,Building D,55.8,7,43
2024-02-24,Sat,13,Building A,49.9,6.6,34
2024-02-24,Sat,13,Building B,67.7,6.6,80
2024-02-24,Sat,13,Building C,36.3,6.6,28
2024-02-24,Sat,13,Building D,54.5,6.6,48
2024-02-24,Sat,14,Building A,53.7,6.2,36
2024-02-24,Sat,14,Building B,72.2,6.2,73
2024-02-24,Sat,14,Building C,42.5,6.2,29
2024-02-24,Sat,14,Building D,59.5,6.2,48
2024-02-24,Sat,15,Building A,53.1,4.9,42
2024-02-24,Sat,15,Building B,72.7,4.9,73
2024-02-24,Sat,15,Building C,40.8,4.9,26
2024-02-24,Sat,15,Building D,55.1,4.9,47
2024-02-24,Sat,16,Building A,52.1,2.9,28
2024-02-24,Sat,16,Building B,64.7,2.9,53
2024-02-24,Sat,16,Building C,46.9,2.9,26
2024-02-24,Sat,16,Building D,54.7,2.9,45
2024-02-24,Sat,17,Building A,49.4,1,21
2024-02-24,Sat,17,Building B,67.3,1,43
2024-02-24,Sat,17,Building C,46.1,1,18
2024-02-24,Sat,17,Building D,61.4,1,27
2024-02-24,Sat,18,Building A,48,-1.1,17
2024-02-24,Sat,18,Building B,68.8,-1.1,24
2024-02-24,Sat,18,Building C,43.1,-1.1,14
2024-02-24,Sat,18,Building D,53.1,-1.1,17
2024-02-24,Sat,19,Building A,50.5,-3.1,12
2024-02-24,Sat,19,Building B,61.8,-3.1,21
2024-02-24,Sat,19,Building C,45.8,-3.1,10
2024-02-24,Sat,19,Building D,61.4,-3.1,17
2024-02-24,Sat,20,Building A,50.5,-5.3,11
2024-02-24,Sat,20,Building B,57.5,-5.3,17
2024-02-24,Sat,20,Building C,57.1,-5.3,8
2024-02-24,Sat,20,Building D,55,-5.3,11
2024-02-24,Sat,21,Building A,55.4,-7,8
2024-02-24,Sat,21,Building B,59.9,-7,16
2024-02-24,Sat,21,Building C,54.1,-7,7
2024-02-24,Sat,21,Building D,58.1,-7,10
2024-02-24,Sat,22,Building A,58.5,-8.5,5
2024-02-24,Sat,22,Building B,59.3,-8.5,10
2024-02-24,Sat,22,Building C,54.6,-8.5,4
2024-02-24,Sat,22,Building D,63.2,-8.5,7
2024-02-24,Sat,23,Building A,60.7,-9.4,5
2024-02-24,Sat,23,Building B,69.4,-9.4,8
2024-02-24,Sat,23,Building C,63.1,-9.4,3
2024-02-24,Sat,23,Building D,62.2,-9.4,5
2024-02-25,Sun,0,Building A,61.6,-8.6,3
2024-02-25,Sun,0,Building B,71.1,-8.6,7
2024-02-25,Sun,0,Building C,53.4,-8.6,3
2024-02-25,Sun,0,Building D,63.7,-8.6,5
2024-02-25,Sun,1,Building A,60.9,-9.2,4
2024-02-25,Sun,1,Building B,60.7,-9.2,7
2024-02-25,Sun,1,Building C,53.7,-9.2,3
2024-02-25,Sun,1,Building D,63.8,-9.2,6
2024-02-25,Sun,2,Building A,58.8,-8.2,3
2024-02-25,Sun,2,Building B,58.2,-8.2,7
2024-02-25,Sun,2,Building C,52.4,-8.2,3
2024-02-25,Sun,2,Building D,65.7,-8.2,5
2024-02-25,Sun,3,Building A,59,-6.4,4
2024-02-25,Sun,3,Building B,68.9,-6.4,7
2024-02-25,Sun,3,Building C,57.8,-6.4,3
2024-02-25,Sun,3,Building D,54.5,-6.4,6
2024-02-25,Sun,4,Building A,49.8,-4.6,4
2024-02-25,Sun,4,Building B,62.5,-4.6,6
2024-02-25,Sun,4,Building C,44.2,-4.6,3
2024-02-25,Sun,4,Building D,52.4,-4.6,5
2024-02-25,Sun,5,Building A,53.8,-3.2,6
2024-02-25,Sun,5,Building B,59.6,-3.2,10
2024-02-25,Sun,5,Building C,51.3,-3.2,4
2024-02-25,Sun,5,Building D,51,-3.2,8
2024-02-25,Sun,6,Building A,44.9,-1.1,11
2024-02-25,Sun,6,Building B,59.5,-1.1,18
2024-02-25,Sun,6,Building C,51,-1.1,10
2024-02-25,Sun,6,Building D,57.6,-1.1,14
2024-02-25,Sun,7,Building A,44.8,1.1,21
2024-02-25,Sun,7,Building B,57.1,1.1,34
2024-02-25,Sun,7,Building C,43.8,1.1,13
2024-02-25,Sun,7,Building D,53,1.1,28
2024-02-25,Sun,8,Building A,46.1,3,36
2024-02-25,Sun,8,Building B,65,3,54
2024-02-25,Sun,8,Building C,46.3,3,22
2024-02-25,Sun,8,Building D,52.9,3,37
2024-02-25,Sun,9,Building A,50.9,4.6,35
2024-02-25,Sun,9,Building B,78.2,4.6,76
2024-02-25,Sun,9,Building C,42.5,4.6,30
2024-02-25,Sun,9,Building D,59.6,4.6,50
2024-02-25,Sun,10,Building A,45.2,6.3,44
2024-02-25,Sun,10,Building B,63.7,6.3,72
2024-02-25,Sun,10,Building C,38.3,6.3,27
2024-02-25,Sun,10,Building D,54.2,6.3,54
2024-02-25,Sun,11,Building A,45.9,7.3,35
2024-02-25,Sun,11,Building B,71.5,7.3,64
2024-02-25,Sun,11,Building C,39.1,7.3,32
2024-02-25,Sun,11,Building D,53.9,7.3,45
2024-02-25,Sun,12,Building A,46.8,7.7,41
2024-02-25,Sun,12,Building B,58.3,7.7,64
2024-02-25,Sun,12,Building C,41.3,7.7,29
2024-02-25,Sun,12,Building D,56.5,7.7,40
2024-02-25,Sun,13,Building A,48,6.8,41
2024-02-25,Sun,13,Building B,63,6.8,61
2024-02-25,Sun,13,Building C,43.8,6.8,29
2024-02-25,Sun,13,Building D,51.4,6.8,55
2024-02-25,Sun,14,Building A,55.4,5.4,44
2024-02-25,Sun,14,Building B,71.8,5.4,70
2024-02-25,Sun,14,Building C,44.7,5.4,28
2024-02-25,Sun,14,Building D,50.6,5.4,49
2024-02-25,Sun,15,Building A,44.5,4.3,41
2024-02-25,Sun,15,Building B,64.8,4.3,62
2024-02-25,Sun,15,Building C,39.5,4.3,26
2024-02-25,Sun,15,Building D,50.2,4.3,51
2024-02-25,Sun,16,Building A,51,2.9,36
2024-02-25,Sun,16,Building B,67.5,2.9,52
2024-02-25,Sun,16,Building C,38.9,2.9,28
2024-02-25,Sun,16,Building D,57.2,2.9,46
2024-02-25,Sun,17,Building A,54.9,1.1,26
2024-02-25,Sun,17,Building B,72.8,1.1,44
2024-02-25,Sun,17,Building C,47.1,1.1,18
2024-02-25,Sun,17,Building D,59.6,1.1,34
2024-02-25,Sun,18,Building A,52.9,-1.1,14
2024-02-25,Sun,18,Building B,62.2,-1.1,29
2024-02-25,Sun,18,Building C,41.1,-1.1,11
2024-02-25,Sun,18,Building D,50.7,-1.1,20
2024-02-25,Sun,19,Building A,51.9,-3.1,12
2024-02-25,Sun,19,Building B,59.6,-3.1,20
2024-02-25,Sun,19,Building C,43.9,-3.1,10
2024-02-25,Sun,19,Building D,53.6,-3.1,15
2024-02-25,Sun,20,Building A,62.8,-5.3,10
2024-02-25,Sun,20,Building B,71.6,-5.3,19
2024-02-25,Sun,20,Building C,47.7,-5.3,8
2024-02-25,Sun,20,Building D,54.9,-5.3,12
2024-02-25,Sun,21,Building A,53.2,-6.1,8
2024-02-25,Sun,21,Building B,60.2,-6.1,16
2024-02-25,Sun,21,Building C,57.5,-6.1,7
2024-02-25,Sun,21,Building D,61.4,-6.1,11
2024-02-25,Sun,22,Building A,54.4,-8.1,5
2024-02-25,Sun,22,Building B,69.3,-8.1,9
2024-02-25,Sun,22,Building C,49.3,-8.1,4
2024-02-25,Sun,22,Building D,57.5,-8.1,8
2024-02-25,Sun,23,Building A,56.1,-9,4
2024-02-25,Sun,23,Building B,72.6,-9,7
2024-02-25,Sun,23,Building C,62.6,-9,3
2024-02-25,Sun,23,Building D,62.1,-9,5
2024-02-26,Mon,0,Building A,60.4,-9.8,11
2024-02-26,Mon,0,Building B,72.3,-9.8,10
2024-02-26,Mon,0,Building C,54.3,-9.8,9
2024-02-26,Mon,0,Building D,71.3,-9.8,9
2024-02-26,Mon,1,Building A,60.4,-8.4,10
2024-02-26,Mon,1,Building B,64.7,-8.4,9
2024-02-26,Mon,1,Building C,63.3,-8.4,10
2024-02-26,Mon,1,Building D,68.6,-8.4,9
2024-02-26,Mon,2,Building A,64.4,-7.3,9
2024-02-26,Mon,2,Building B,63.7,-7.3,11
2024-02-26,Mon,2,Building C,54.6,-7.3,11
2024-02-26,Mon,2,Building D,54.5,-7.3,11
2024-02-26,Mon,3,Building A,55.7,-7.1,11
2024-02-26,Mon,3,Building B,67.2,-7.1,9
2024-02-26,Mon,3,Building C,49.2,-7.1,9
2024-02-26,Mon,3,Building D,61.3,-7.1,9
2024-02-26,Mon,4,Building A,57.2,-4.9,11
2024-02-26,Mon,4,Building B,58.2,-4.9,11
2024-02-26,Mon,4,Building C,55.9,-4.9,9
2024-02-26,Mon,4,Building D,62.9,-4.9,9
2024-02-26,Mon,5,Building A,54.6,-3,14
2024-02-26,Mon,5,Building B,62.1,-3,16
2024-02-26,Mon,5,Building C,55.1,-3,13
2024-02-26,Mon,5,Building D,60.5,-3,17
2024-02-26,Mon,6,Building A,58.3,-1,30
2024-02-26,Mon,6,Building B,64.3,-1,28
2024-02-26,Mon,6,Building C,47.2,-1,29
2024-02-26,Mon,6,Building D,58.6,-1,32
2024-02-26,Mon,7,Building A,63.8,1,57
2024-02-26,Mon,7,Building B,73.4,1,44
2024-02-26,Mon,7,Building C,47.5,1,45
2024-02-26,Mon,7,Building D,64.5,1,47
2024-02-26,Mon,8,Building A,62.4,3.2,70
2024-02-26,Mon,8,Building B,84.2,3.2,90
2024-02-26,Mon,8,Building C,52.8,3.2,92
2024-02-26,Mon,8,Building D,70.4,3.2,74
2024-02-26,Mon,9,Building A,68.1,4.7,82
2024-02-26,Mon,9,Building B,91.8,4.7,94
2024-02-26,Mon,9,Building C,57.3,4.7,96
2024-02-26,Mon,9,Building D,79.8,4.7,86
2024-02-26,Mon,10,Building A,59.5,6.3,100
2024-02-26,Mon,10,Building B,77.5,6.3,94
2024-02-26,Mon,10,Building C,54.1,6.3,100
2024-02-26,Mon,10,Building D,69.8,6.3,100
2024-02-26,Mon,11,Building A,68.9,6.8,100
2024-02-26,Mon,11,Building B,78.8,6.8,93
2024-02-26,Mon,11,Building C,61.4,6.8,100
2024-02-26,Mon,11,Building D,71.3,6.8,100
2024-02-26,Mon,12,Building A,63,7.3,95
2024-02-26,Mon,12,Building B,78.2,7.3,96
2024-02-26,Mon,12,Building C,55.1,7.3,100
2024-02-26,Mon,12,Building D,70.5,7.3,89
2024-02-26,Mon,13,Building A,62,6.3,92
2024-02-26,Mon,13,Building B,72.7,6.3,100
2024-02-26,Mon,13,Building C,58.6,6.3,94
2024-02-26,Mon,13,Building D,72.6,6.3,98
2024-02-26,Mon,14,Building A,73.4,5.9,91
2024-02-26,Mon,14,Building B,90,5.9,89
2024-02-26,Mon,14,Building C,59.5,5.9,97
2024-02-26,Mon,14,Building D,81.1,5.9,98
2024-02-26,Mon,15,Building A,75.7,4.2,99
2024-02-26,Mon,15,Building B,83,4.2,98
2024-02-26,Mon,15,Building C,59.2,4.2,88
2024-02-26,Mon,15,Building D,79.3,4.2,100
2024-02-26,Mon,16,Building A,59.6,3.3,77
2024-02-26,Mon,16,Building B,84.9,3.3,90
2024-02-26,Mon,16,Building C,57.9,3.3,72
2024-02-26,Mon,16,Building D,72.3,3.3,73
2024-02-26,Mon,17,Building A,67,1.1,60
2024-02-26,Mon,17,Building B,73.9,1.1,58
2024-02-26,Mon,17,Building C,58.2,1.1,57
2024-02-26,Mon,17,Building D,58.9,1.1,68
2024-02-26,Mon,18,Building A,60.6,-1,37
2024-02-26,Mon,18,Building B,67.1,-1,39
2024-02-26,Mon,18,Building C,57.6,-1,35
2024-02-26,Mon,18,Building D,57.4,-1,43
2024-02-26,Mon,19,Building A,54.5,-3.3,29
2024-02-26,Mon,19,Building B,59.7,-3.3,34
2024-02-26,Mon,19,Building C,52,-3.3,26
2024-02-26,Mon,19,Building D,54.7,-3.3,33
2024-02-26,Mon,20,Building A,54.2,-5.1,23
2024-02-26,Mon,20,Building B,66.9,-5.1,24
2024-02-26,Mon,20,Building C,49.6,-5.1,28
2024-02-26,Mon,20,Building D,58.3,-5.1,25
2024-02-26,Mon,21,Building A,59.1,-6.5,23
2024-02-26,Mon,21,Building B,62.8,-6.5,23
2024-02-26,Mon,21,Building C,52.7,-6.5,18
2024-02-26,Mon,21,Building D,57.1,-6.5,22
2024-02-26,Mon,22,Building A,60.7,-8.7,14
2024-02-26,Mon,22,Building B,70.9,-8.7,15
2024-02-26,Mon,22,Building C,55,-8.7,16
2024-02-26,Mon,22,Building D,67.7,-8.7,14
2024-02-26,Mon,23,Building A,60,-7.9,10
2024-02-26,Mon,23,Building B,70.9,-7.9,10
2024-02-26,Mon,23,Building C,62,-7.9,11
2024-02-26,Mon,23,Building D,55.5,-7.9,9
2024-02-27,Tue,0,Building A,63,-9.6,9
2024-02-27,Tue,0,Building B,72.4,-9.6,11
2024-02-27,Tue,0,Building C,54.3,-9.6,10
2024-02-27,Tue,0,Building D,59.2,-9.6,10
2024-02-27,Tue,1,Building A,59.5,-9.6,11
2024-02-27,Tue,1,Building B,71.2,-9.6,11
2024-02-27,Tue,1,Building C,59.7,-9.6,9
2024-02-27,Tue,1,Building D,58.6,-9.6,9
2024-02-27,Tue,2,Building A,57.6,-7.4,10
2024-02-27,Tue,2,Building B,62.8,-7.4,11
2024-02-27,Tue,2,Building C,52.1,-7.4,9
2024-02-27,Tue,2,Building D,62.9,-7.4,10
2024-02-27,Tue,3,Building A,57.5,-7.2,10
2024-02-27,Tue,3,Building B,67.6,-7.2,11
2024-02-27,Tue,3,Building C,52.4,-7.2,11
2024-02-27,Tue,3,Building D,62.4,-7.2,9
2024-02-27,Tue,4,Building A,53.2,-4.5,11
2024-02-27,Tue,4,Building B,62.4,-4.5,9
2024-02-27,Tue,4,Building C,51.5,-4.5,9
2024-02-27,Tue,4,Building D,62.1,-4.5,9
2024-02-27,Tue,5,Building A,52.2,-2.9,14
2024-02-27,Tue,5,Building B,53.7,-2.9,16
2024-02-27,Tue,5,Building C,52.9,-2.9,17
2024-02-27,Tue,5,Building D,58.2,-2.9,15
2024-02-27,Tue,6,Building A,58.1,-0.9,32
2024-02-27,Tue,6,Building B,64.5,-0.9,33
2024-02-27,Tue,6,Building C,45.9,-0.9,31
2024-02-27,Tue,6,Building D,58.9,-0.9,33
2024-02-27,Tue,7,Building A,57.5,1,50
2024-02-27,Tue,7,Building B,73.6,1,55
2024-02-27,Tue,7,Building C,51.3,1,53
2024-02-27,Tue,7,Building D,58.4,1,50
2024-02-27,Tue,8,Building A,64.6,2.9,73
2024-02-27,Tue,8,Building B,76.2,2.9,68
2024-02-27,Tue,8,Building C,62.1,2.9,74
2024-02-27,Tue,8,Building D,76.4,2.9,69
2024-02-27,Tue,9,Building A,71,4.7,100
2024-02-27,Tue,9,Building B,87.1,4.7,87
2024-02-27,Tue,9,Building C,54.1,4.7,87
2024-02-27,Tue,9,Building D,66.4,4.7,100
2024-02-27,Tue,10,Building A,63.1,6.3,96
2024-02-27,Tue,10,Building B,75.9,6.3,89
2024-02-27,Tue,10,Building C,55.7,6.3,89
2024-02-27,Tue,10,Building D,70.5,6.3,87
2024-02-27,Tue,11,Building A,66.6,6.1,100
2024-02-27,Tue,11,Building B,90.2,6.1,98
2024-02-27,Tue,11,Building C,55.1,6.1,88
2024-02-27,Tue,11,Building D,73.7,6.1,91
2024-02-27,Tue,12,Building A,56.8,7.1,90
2024-02-27,Tue,12,Building B,69.5,7.1,90
2024-02-27,Tue,12,Building C,48.6,7.1,100
2024-02-27,Tue,12,Building D,72.2,7.1,87
2024-02-27,Tue,13,Building A,67.8,6.8,100
2024-02-27,Tue,13,Building B,74.4,6.8,100
2024-02-27,Tue,13,Building C,52.6,6.8,92
2024-02-27,Tue,13,Building D,77.8,6.8,100
2024-02-27,Tue,14,Building A,67.1,6.4,100
2024-02-27,Tue,14,Building B,84.6,6.4,100
2024-02-27,Tue,14,Building C,53,6.4,88
2024-02-27,Tue,14,Building D,65.5,6.4,87
2024-02-27,Tue,15,Building A,60.9,4.7,87
2024-02-27,Tue,15,Building B,85.6,4.7,100
2024-02-27,Tue,15,Building C,53.8,4.7,89
2024-02-27,Tue,15,Building D,66.9,4.7,88
2024-02-27,Tue,16,Building A,57.9,3,75
2024-02-27,Tue,16,Building B,88,3,74
2024-02-27,Tue,16,Building C,50.3,3,70
2024-02-27,Tue,16,Building D,67.4,3,72
2024-02-27,Tue,17,Building A,54.9,1.1,58
2024-02-27,Tue,17,Building B,67.9,1.1,67
2024-02-27,Tue,17,Building C,54.2,1.1,65
2024-02-27,Tue,17,Building D,72.4,1.1,64
2024-02-27,Tue,18,Building A,66,-1,41
2024-02-27,Tue,18,Building B,72.7,-1,45
2024-02-27,Tue,18,Building C,49.5,-1,46
2024-02-27,Tue,18,Building D,57.7,-1,42
2024-02-27,Tue,19,Building A,60.3,-2.9,28
2024-02-27,Tue,19,Building B,74.2,-2.9,29
2024-02-27,Tue,19,Building C,56.7,-2.9,30
2024-02-27,Tue,19,Building D,58.7,-2.9,33
2024-02-27,Tue,20,Building A,54.1,-5.3,21
2024-02-27,Tue,20,Building B,60.8,-5.3,24
2024-02-27,Tue,20,Building C,52.9,-5.3,28
2024-02-27,Tue,20,Building D,56,-5.3,28
2024-02-27,Tue,21,Building A,66.4,-6.8,23
