order_date,year_month,category,subcategory,region,revenue,quantity
2024-09-22,2024-09,Sports,Outdoor,Midwest,135.68,2
2024-09-13,2024-09,Home,Furniture,Southeast,1113.83,1
2024-09-26,2024-09,Home,Furniture,Midwest,2646.41,3
2024-09-10,2024-09,Clothing,Shirts,West,99.37,3
2024-09-23,2024-09,Home,Kitchen,Northeast,138.53,1
2024-09-02,2024-09,Home,Furniture,Midwest,1261.13,3
2024-09-11,2024-09,Home,Kitchen,Northeast,276.25,2
2024-09-16,2024-09,Electronics,Laptops,Northeast,3630.94,3
2024-09-28,2024-09,Sports,Fitness,Southeast,431.78,1
2024-09-29,2024-09,Clothing,Pants,Southeast,335.53,3
2024-09-28,2024-09,Sports,Apparel,Northeast,157.44,4
2024-09-02,2024-09,Clothing,Shirts,Southeast,247.71,3
2024-09-10,2024-09,Electronics,Laptops,Midwest,4614.73,3
2024-09-16,2024-09,Sports,Fitness,Southeast,768.7,3
2024-09-27,2024-09,Sports,Fitness,Midwest,454.09,1
2024-09-28,2024-09,Sports,Outdoor,West,522.04,4
2024-09-24,2024-09,Sports,Fitness,Midwest,1687.71,4
2024-10-10,2024-10,Home,Lighting,Northeast,207.04,2
2024-10-19,2024-10,Clothing,Shoes,West,256.88,4
2024-10-25,2024-10,Electronics,Laptops,Midwest,3433.25,2
2024-10-17,2024-10,Home,Furniture,Northeast,357.99,1
2024-10-23,2024-10,Electronics,Laptops,West,8469.59,3
2024-10-25,2024-10,Home,Lighting,Northeast,384.94,2
2024-10-06,2024-10,Electronics,Headphones,West,288.6,2
2024-10-26,2024-10,Sports,Apparel,Southeast,137.65,2
2024-10-07,2024-10,Electronics,Laptops,West,2501.33,2
2024-10-10,2024-10,Sports,Outdoor,Southeast,367.49,3
2024-10-11,2024-10,Electronics,Headphones,West,95.58,1
2024-10-09,2024-10,Sports,Outdoor,Northeast,129.28,4
2024-10-13,2024-10,Clothing,Shoes,Northeast,226.5,3
2024-10-06,2024-10,Clothing,Pants,Midwest,176.42,2
2024-10-30,2024-10,Home,Lighting,Northeast,302.52,2
2024-10-06,2024-10,Electronics,Headphones,Southeast,124.32,2
2024-10-12,2024-10,Home,Furniture,Northeast,3953.97,4
2024-10-24,2024-10,Electronics,Phones,Northeast,2125.89,2
2024-10-13,2024-10,Clothing,Shirts,West,182.49,3
2024-10-15,2024-10,Electronics,Laptops,Southeast,5340.05,2
2024-10-30,2024-10,Sports,Fitness,Southeast,364.05,2
2024-10-28,2024-10,Sports,Apparel,Midwest,77.26,2
2024-10-16,2024-10,Sports,Apparel,Northeast,129.99,3
2024-10-04,2024-10,Clothing,Shirts,Northeast,94.26,2
2024-10-22,2024-10,Electronics,Laptops,Midwest,10764.27,4
2024-10-14,2024-10,Sports,Outdoor,Northeast,699.94,3
2024-10-20,2024-10,Home,Furniture,Northeast,2567.53,2
2024-10-01,2024-10,Home,Lighting,Midwest,242.52,3
2024-10-23,2024-10,Electronics,Headphones,Southeast,429.4,1
2024-10-25,2024-10,Sports,Outdoor,West,746.37,4
2024-10-09,2024-10,Clothing,Shoes,Southeast,289.24,2
2024-10-04,2024-10,Clothing,Pants,Southeast,128.72,3
2024-10-22,2024-10,Clothing,Shirts,West,52.19,3
2024-10-17,2024-10,Home,Furniture,Northeast,499.36,2
2024-10-01,2024-10,Home,Kitchen,Northeast,761.78,3
2024-10-21,2024-10,Sports,Outdoor,Midwest,458.41,2
2024-10-27,2024-10,Home,Lighting,West,100.52,4
2024-10-02,2024-10,Electronics,Headphones,Midwest,263.76,3
2024-10-22,2024-10,Electronics,Headphones,Northeast,399.78,1
2024-10-12,2024-10,Clothing,Pants,Midwest,130.74,3
2024-10-20,2024-10,Clothing,Shirts,Southeast,104.21,3
2024-10-10,2024-10,Clothing,Shoes,West,122.06,1
2024-10-12,2024-10,Home,Furniture,Midwest,2537.69,2
2024-10-02,2024-10,Electronics,Laptops,Southeast,2541.7,1
2024-10-06,2024-10,Home,Lighting,Southeast,138.95,1
2024-10-11,2024-10,Clothing,Shoes,Southeast,230.93,4
2024-10-05,2024-10,Electronics,Headphones,Northeast,412.65,1
2024-10-31,2024-10,Clothing,Shoes,Midwest,151.66,3
2024-10-26,2024-10,Sports,Outdoor,Southeast,65.7,1
2024-10-15,2024-10,Clothing,Shoes,Midwest,243.83,4
2024-10-28,2024-10,Home,Lighting,Midwest,76.96,4
2024-10-27,2024-10,Sports,Fitness,Midwest,147.99,4
2024-10-16,2024-10,Clothing,Shirts,Southeast,42.23,1
2024-10-01,2024-10,Sports,Apparel,Southeast,87.61,1
2024-10-23,2024-10,Home,Lighting,West,421.43,4
2024-10-02,2024-10,Clothing,Shirts,Midwest,177.54,3
2024-10-23,2024-10,Sports,Apparel,Midwest,313.35,3
2024-10-10,2024-10,Home,Lighting,Northeast,172.67,2
2024-10-28,2024-10,Electronics,Laptops,Midwest,10058.28,4
2024-10-02,2024-10,Electronics,Headphones,Midwest,386.83,3
2024-10-21,2024-10,Electronics,Headphones,West,304.12,1
2024-10-28,2024-10,Home,Furniture,Southeast,2280.61,2
2024-10-04,2024-10,Clothing,Shirts,Midwest,110.09,2
2024-10-30,2024-10,Home,Kitchen,Northeast,289.66,4
2024-10-18,2024-10,Sports,Outdoor,Southeast,195.89,1
2024-10-25,2024-10,Sports,Apparel,Southeast,23.43,1
2024-10-10,2024-10,Home,Furniture,Midwest,1141.58,3
2024-10-12,2024-10,Electronics,Headphones,Midwest,406.18,2
2024-10-13,2024-10,Home,Furniture,Northeast,2913.46,3
2024-10-20,2024-10,Home,Furniture,Midwest,2279.18,2
2024-10-20,2024-10,Sports,Fitness,Southeast,544.61,2
2024-10-09,2024-10,Electronics,Laptops,Midwest,1934.69,1
2024-10-30,2024-10,Sports,Apparel,Northeast,136.53,4
2024-10-04,2024-10,Sports,Outdoor,Midwest,31.56,1
2024-10-08,2024-10,Clothing,Shirts,Midwest,76.54,3
2024-10-27,2024-10,Home,Kitchen,Midwest,372.45,3
2024-10-30,2024-10,Clothing,Shoes,West,93.6,2
2024-10-21,2024-10,Clothing,Pants,West,106.51,3
2024-10-16,2024-10,Sports,Fitness,Northeast,129.96,2
2024-10-15,2024-10,Home,Kitchen,West,737.87,3
2024-10-25,2024-10,Home,Furniture,Midwest,3879.61,3
2024-10-07,2024-10,Electronics,Phones,Southeast,3590.25,2
2024-10-13,2024-10,Sports,Apparel,Southeast,404.75,4
2024-10-26,2024-10,Home,Lighting,Southeast,117.47,2
2024-10-27,2024-10,Electronics,Phones,Midwest,1106.26,1
2024-10-19,2024-10,Electronics,Phones,Southeast,5428.39,3
2024-10-18,2024-10,Sports,Apparel,Northeast,321.42,4
2024-10-31,2024-10,Clothing,Pants,Northeast,76.44,2
2024-10-01,2024-10,Electronics,Laptops,West,7159.64,4
2024-10-15,2024-10,Electronics,Laptops,Midwest,5431.73,2
2024-10-15,2024-10,Clothing,Pants,Midwest,105.83,3
2024-10-14,2024-10,Home,Lighting,West,340.29,4
2024-11-11,2024-11,Clothing,Shoes,Midwest,263.46,2
2024-11-24,2024-11,Sports,Apparel,Southeast,84.01,2
2024-11-10,2024-11,Clothing,Pants,West,240.17,4
2024-11-22,2024-11,Electronics,Laptops,Northeast,1859.26,1
2024-11-04,2024-11,Sports,Outdoor,Southeast,591.75,4
2024-11-24,2024-11,Sports,Apparel,Northeast,217.14,3
2024-11-14,2024-11,Home,Kitchen,West,129.44,1
2024-11-27,2024-11,Electronics,Phones,Northeast,5741.66,4
2024-11-08,2024-11,Home,Kitchen,Northeast,237.03,3
2024-11-21,2024-11,Clothing,Shirts,Northeast,78.06,2
2024-11-03,2024-11,Sports,Outdoor,Northeast,458.76,2
2024-11-16,2024-11,Sports,Outdoor,Southeast,246.69,4
2024-11-09,2024-11,Electronics,Phones,Northeast,2866.44,2
2024-11-10,2024-11,Clothing,Pants,Northeast,156.74,4
2024-11-09,2024-11,Clothing,Shoes,Northeast,120.52,3
2024-11-27,2024-11,Home,Kitchen,Northeast,563.9,3
2024-11-16,2024-11,Sports,Fitness,Northeast,165.36,1
2024-11-02,2024-11,Clothing,Shoes,Southeast,366.39,3
2024-11-23,2024-11,Sports,Fitness,Northeast,564.88,3
2024-11-24,2024-11,Electronics,Phones,Midwest,5402.5,4
2024-11-05,2024-11,Home,Furniture,Midwest,2394.91,2
2024-11-19,2024-11,Electronics,Phones,Southeast,3455.43,2
2024-11-22,2024-11,Home,Kitchen,Southeast,182.61,1
2024-11-01,2024-11,Sports,Outdoor,Southeast,67.76,2
2024-11-16,2024-11,Clothing,Shirts,West,60,2
2024-11-29,2024-11,Electronics,Headphones,Northeast,311.44,1
2024-11-25,2024-11,Clothing,Shoes,Southeast,106.89,2
2024-11-17,2024-11,Sports,Fitness,Midwest,934.62,3
2024-11-20,2024-11,Clothing,Shoes,Midwest,122.12,1
2024-11-10,2024-11,Clothing,Pants,Midwest,145.64,4
2024-11-14,2024-11,Clothing,Shoes,Midwest,314.64,3
2024-11-09,2024-11,Sports,Outdoor,Midwest,1080.94,4
2024-11-09,2024-11,Home,Lighting,West,188.11,2
2024-11-10,2024-11,Sports,Apparel,Southeast,172.81,4
2024-11-18,2024-11,Clothing,Shoes,Southeast,237.53,3
2024-11-29,2024-11,Clothing,Pants,Southeast,107.56,2
2024-11-18,2024-11,Clothing,Pants,Southeast,199.17,3
2024-11-15,2024-11,Sports,Fitness,Northeast,534.8,2
2024-11-15,2024-11,Clothing,Shoes,Northeast,320.64,3
2024-11-24,2024-11,Sports,Fitness,Midwest,240.14,3
2024-11-10,2024-11,Clothing,Pants,West,178.9,2
2024-11-17,2024-11,Home,Lighting,Northeast,415.09,3
2024-11-22,2024-11,Electronics,Phones,Northeast,1415.31,1
2024-11-18,2024-11,Home,Lighting,West,80.82,2
2024-11-26,2024-11,Electronics,Headphones,Southeast,283.49,1
2024-11-04,2024-11,Home,Lighting,Northeast,234.8,2
2024-11-02,2024-11,Home,Furniture,West,5077.49,4
2024-11-06,2024-11,Electronics,Laptops,Midwest,2026.54,1
2024-11-07,2024-11,Electronics,Laptops,Midwest,2644.94,2
2024-11-23,2024-11,Electronics,Headphones,Northeast,332.68,1
2024-11-12,2024-11,Home,Furniture,Southeast,5310.33,4
2024-11-27,2024-11,Home,Furniture,Northeast,5418.77,4
2024-11-24,2024-11,Home,Kitchen,West,493.35,2
2024-11-01,2024-11,Electronics,Phones,Southeast,1029.03,1
2024-11-29,2024-11,Electronics,Laptops,Southeast,6687.88,3
2024-11-04,2024-11,Electronics,Phones,Midwest,1206.76,1
2024-11-16,2024-11,Sports,Outdoor,Midwest,231.26,4
2024-11-28,2024-11,Home,Furniture,Southeast,5929.43,4
2024-11-22,2024-11,Sports,Fitness,Northeast,127.69,3
2024-11-18,2024-11,Electronics,Laptops,Midwest,3354.61,1
2024-11-05,2024-11,Electronics,Headphones,Northeast,464.23,1
2024-11-27,2024-11,Sports,Apparel,Southeast,414.6,4
2024-11-14,2024-11,Clothing,Pants,Midwest,149.37,3
2024-11-10,2024-11,Home,Furniture,Southeast,628.75,4
2024-11-07,2024-11,Clothing,Shirts,West,89.8,4
2024-11-11,2024-11,Sports,Fitness,Northeast,1052.64,4
2024-11-01,2024-11,Electronics,Phones,Midwest,4068.16,4
2024-11-13,2024-11,Electronics,Phones,Southeast,3452.81,3
2024-11-16,2024-11,Home,Furniture,Midwest,5637.45,4
2024-11-24,2024-11,Sports,Apparel,Midwest,103.83,1
2024-11-04,2024-11,Sports,Outdoor,Northeast,1107.93,4
2024-11-30,2024-11,Clothing,Shirts,Northeast,127.96,3
2024-11-28,2024-11,Clothing,Pants,Northeast,157.92,3
2024-11-27,2024-11,Home,Lighting,West,17.56,1
2024-11-03,2024-11,Electronics,Phones,West,4854.47,3
2024-11-09,2024-11,Home,Furniture,Southeast,952.3,2
2024-11-02,2024-11,Home,Kitchen,Midwest,91.75,2
2024-11-16,2024-11,Home,Lighting,West,429.93,3
2024-11-20,2024-11,Electronics,Laptops,Southeast,6301.69,3
2024-11-22,2024-11,Clothing,Shoes,Midwest,100.43,1
2024-11-01,2024-11,Electronics,Laptops,Northeast,7207.64,4
2024-11-01,2024-11,Clothing,Shoes,Midwest,308.96,2
2024-11-12,2024-11,Sports,Apparel,West,166.79,2
2024-11-05,2024-11,Home,Lighting,Northeast,36.33,2
2024-11-07,2024-11,Electronics,Laptops,West,1275.48,1
2024-11-07,2024-11,Sports,Outdoor,Midwest,779.59,3
2024-11-23,2024-11,Clothing,Pants,Midwest,250.95,3
2024-11-07,2024-11,Home,Kitchen,Southeast,217.1,4
2024-11-23,2024-11,Clothing,Shoes,Midwest,96.23,1
2024-11-22,2024-11,Clothing,Shirts,West,120.55,3
2024-11-30,2024-11,Clothing,Shoes,Northeast,526.92,4
2024-11-11,2024-11,Home,Kitchen,Northeast,194.99,4
2024-11-24,2024-11,Clothing,Shoes,Northeast,298.9,3
2024-12-10,2024-12,Sports,Apparel,Southeast,156.51,2
2024-12-08,2024-12,Clothing,Shirts,West,136.51,3
2024-12-19,2024-12,Sports,Apparel,Midwest,51.88,1
2024-12-10,2024-12,Electronics,Phones,Northeast,2274.77,2
2024-12-21,2024-12,Clothing,Shoes,Northeast,162.97,4
2024-12-20,2024-12,Sports,Fitness,West,346.74,1
2024-12-05,2024-12,Clothing,Shirts,West,58.62,2
2024-12-10,2024-12,Sports,Fitness,Midwest,503.21,2
2024-12-03,2024-12,Sports,Apparel,Midwest,293.05,3
2024-12-24,2024-12,Sports,Apparel,Southeast,56.36,1
2024-12-17,2024-12,Electronics,Headphones,Northeast,562.15,2
2024-12-19,2024-12,Clothing,Shirts,Midwest,118.95,2
2024-12-15,2024-12,Clothing,Pants,Southeast,80.19,1
2024-12-01,2024-12,Clothing,Shirts,Southeast,26.41,1
2024-12-22,2024-12,Clothing,Shoes,Midwest,212.5,2
2024-12-09,2024-12,Clothing,Shirts,Midwest,27.27,1
2024-12-08,2024-12,Electronics,Headphones,Midwest,167.59,2
2024-12-17,2024-12,Clothing,Shoes,West,239.14,2
2024-12-18,2024-12,Home,Kitchen,Northeast,189.75,2
2024-12-09,2024-12,Clothing,Pants,Northeast,127.7,3
2024-12-25,2024-12,Electronics,Phones,West,4813.85,4
2024-12-29,2024-12,Home,Furniture,Southeast,1220.34,1
2024-12-30,2024-12,Clothing,Shoes,Southeast,154.6,1
2024-12-03,2024-12,Sports,Apparel,Midwest,370.11,4
2024-12-23,2024-12,Electronics,Phones,Northeast,2315.18,3
2024-12-05,2024-12,Electronics,Headphones,Midwest,1102.28,2
2024-12-15,2024-12,Electronics,Phones,Southeast,4254.04,4
2024-12-05,2024-12,Clothing,Pants,West,251.98,3
2024-12-29,2024-12,Sports,Outdoor,Northeast,518.8,4
2024-12-31,2024-12,Home,Furniture,West,895.99,3
2024-12-08,2024-12,Sports,Apparel,Midwest,51.72,1
2024-12-26,2024-12,Home,Lighting,Northeast,554.69,3
2024-12-26,2024-12,Electronics,Phones,Northeast,4492.99,3
2024-12-14,2024-12,Home,Furniture,West,985.15,3
2024-12-05,2024-12,Clothing,Shirts,West,237.83,4
2024-12-25,2024-12,Sports,Outdoor,West,292.71,2
2024-12-27,2024-12,Sports,Outdoor,Southeast,80.87,1
2024-12-17,2024-12,Sports,Fitness,Midwest,698.25,3
2024-12-02,2024-12,Clothing,Shirts,Northeast,36.42,1
2024-12-12,2024-12,Home,Lighting,Midwest,176.8,4
2024-12-17,2024-12,Electronics,Laptops,West,5275.68,4
2024-12-01,2024-12,Sports,Apparel,Midwest,102.7,2
2024-12-22,2024-12,Electronics,Headphones,West,975.58,4
2024-12-15,2024-12,Sports,Fitness,West,1130.42,4
2024-12-11,2024-12,Clothing,Pants,Midwest,26.43,1
2024-12-02,2024-12,Home,Furniture,West,2502.6,3
2024-12-11,2024-12,Clothing,Shirts,Northeast,176.74,3
2024-12-19,2024-12,Electronics,Laptops,West,13528.38,4
2024-12-01,2024-12,Electronics,Headphones,Southeast,2060.95,4
2024-12-20,2024-12,Home,Furniture,West,2295.82,3
2024-12-19,2024-12,Home,Lighting,Northeast,478.13,3
2024-12-23,2024-12,Clothing,Shirts,Midwest,205.02,4
2024-12-09,2024-12,Clothing,Pants,Southeast,141.14,2
2024-12-14,2024-12,Electronics,Laptops,West,4231.87,4
2024-12-26,2024-12,Home,Lighting,Southeast,70.02,1
2024-12-26,2024-12,Clothing,Shoes,Southeast,193.56,3
2024-12-03,2024-12,Home,Furniture,West,798.53,1
2024-12-15,2024-12,Sports,Apparel,Midwest,263.24,4
2024-12-29,2024-12,Home,Lighting,Midwest,275.36,3
2024-12-22,2024-12,Home,Furniture,Midwest,1365.41,1
2024-12-05,2024-12,Clothing,Pants,Southeast,89.61,2
2024-12-30,2024-12,Sports,Outdoor,Northeast,740.08,3
2024-12-13,2024-12,Clothing,Shirts,West,96.77,2
2024-12-08,2024-12,Clothing,Pants,Southeast,244.07,3
2024-12-29,2024-12,Clothing,Shoes,West,118.9,2
2024-12-01,2024-12,Home,Lighting,Northeast,367.99,2
2024-12-19,2024-12,Home,Lighting,Midwest,237.3,3
2024-12-21,2024-12,Sports,Outdoor,West,506.39,3
2024-12-15,2024-12,Electronics,Laptops,Midwest,3914.91,4
2024-12-12,2024-12,Electronics,Headphones,Northeast,377.32,3
2024-12-15,2024-12,Home,Kitchen,Midwest,726.04,4
2024-12-27,2024-12,Home,Furniture,Southeast,911.81,4
2024-12-26,2024-12,Clothing,Pants,Southeast,60.44,2
2024-12-21,2024-12,Sports,Apparel,Midwest,38.48,1
2024-12-18,2024-12,Home,Furniture,Northeast,951.57,1
2024-12-07,2024-12,Sports,Apparel,Midwest,213.24,3
2024-12-03,2024-12,Electronics,Headphones,Southeast,1446.49,3
2024-12-16,2024-12,Clothing,Shirts,Northeast,45.13,2
2024-12-10,2024-12,Electronics,Headphones,Northeast,112.44,1
2024-12-24,2024-12,Home,Kitchen,West,732.72,4
2024-12-13,2024-12,Clothing,Shoes,West,240.2,4
2024-12-24,2024-12,Clothing,Shirts,West,53.61,1
